EmployeeID,StartDate,DOB,Age,YearsAtCompany,TrainingDate,SurveyDate,Department,JobRole,Attrition,BusinessTravel,Overtime,Gender,MaritalStatus,EducationField,PerformanceRating,MonthlyIncome,NumCompaniesWorked,DistanceFromHome,TrainingProgram,TrainingType,TrainingOutcome,TrainingCost,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
EMP0126,05-Jan-15,18-Sep-72,54,11,04-Mar-19,16-Oct-25,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Life Sciences,4,85608,6,27,Project Management,Internal,Incomplete,336.85,3,3,4
EMP0127,09-Apr-22,19-Dec-73,53,4,17-May-22,30-Mar-26,Research & Development,Laboratory Technician,No,Rarely,No,Female,Single,Life Sciences,4,90829,6,19,Leadership Development,Internal,Completed,696.73,2,5,5
EMP0128,16-Dec-25,27-Aug-85,41,0,23-May-26,05-May-26,Research & Development,Manufacturing Director,No,Frequently,No,Female,Single,Marketing,4,71140,4,22,Technical Skills,External,Completed,950.45,3,4,5
EMP0129,09-Jun-15,11-Jun-03,23,11,16-Jan-25,18-Jan-26,Sales,Sales Manager,No,Rarely,No,Male,Married,Human Resources,3,70834,7,10,Communication Skills,Internal,Passed,505.19,3,5,3
EMP0130,05-Jul-17,14-Feb-61,65,8,04-Aug-21,27-Jan-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Married,Technical Degree,3,69282,1,20,Leadership Development,Internal,Failed,774.48,4,4,5
EMP0131,21-Feb-23,26-May-67,59,3,24-Jun-24,11-Aug-24,Research & Development,Manufacturing Director,No,Rarely,Yes,Male,Married,Marketing,4,74782,6,17,Technical Skills,External,Failed,681.46,2,4,2
EMP0132,24-Nov-21,20-Jan-64,62,4,11-Sep-23,23-May-26,Sales,Sales Manager,No,Frequently,No,Female,Single,Technical Degree,4,66103,1,17,Leadership Development,External,Failed,525.65,2,5,3
EMP0133,15-May-20,21-May-74,52,6,29-Jan-21,14-Feb-25,Sales,Sales Executive,No,Travel,No,Female,Married,Marketing,4,64987,3,19,Communication Skills,External,Failed,144.83,3,5,4
EMP0134,19-Apr-16,08-Oct-67,59,10,06-Sep-23,16-Sep-24,Sales,Sales Representative,No,Rarely,Yes,Male,Divorced,Other,4,88932,4,24,Customer Service,External,Completed,767.57,3,3,4
EMP0135,27-May-20,16-Oct-01,25,6,30-Sep-24,26-Apr-26,Human Resources,Recruiter,No,Frequently,No,Male,Single,Life Sciences,3,95322,4,27,Customer Service,Internal,Incomplete,426.93,4,5,4
EMP0136,07-Oct-16,21-Sep-94,32,9,23-Nov-18,06-Oct-25,Sales,Sales Manager,No,Travel,No,Male,Married,Technical Degree,4,34848,5,4,Technical Skills,Internal,Passed,302.05,4,3,4
EMP0137,02-Dec-16,05-Jul-65,61,9,18-Oct-22,23-Jun-24,Research & Development,Manufacturing Director,No,Travel,No,Female,Widowed,Other,1,65200,5,11,Customer Service,Internal,Passed,953.44,5,1,3
EMP0138,25-Nov-25,02-Apr-61,65,0,18-May-26,16-Aug-24,Research & Development,Laboratory Technician,No,Rarely,No,Female,Single,Human Resources,5,51226,7,17,Communication Skills,Internal,Failed,796.15,3,4,5
EMP0139,20-Jul-16,04-Dec-68,58,9,16-Feb-22,29-Jan-26,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Life Sciences,5,58780,1,24,Technical Skills,External,Passed,966.04,4,5,4
EMP0140,27-Oct-17,15-Jan-92,34,8,29-May-26,28-May-26,Human Resources,HR Generalist,No,Rarely,No,Male,Single,Medical,4,73050,6,10,Leadership Development,Internal,Failed,330.6,3,5,5
EMP0141,17-Nov-17,05-Jul-84,42,8,23-Jan-24,17-Dec-25,Human Resources,Recruiter,No,Frequently,Yes,Male,Married,Human Resources,1,78388,6,22,Project Management,External,Passed,852.21,1,2,3
EMP0142,29-Aug-25,07-Dec-78,48,0,15-Nov-25,02-Sep-24,Sales,Sales Representative,Yes,Rarely,Yes,Male,Single,Life Sciences,3,62757,2,17,Leadership Development,Internal,Failed,646.95,4,4,4
EMP0143,14-Sep-18,25-Sep-78,48,7,30-Jul-25,21-Apr-26,Research & Development,Research Director,No,Rarely,No,Male,Widowed,Human Resources,4,30000,1,12,Communication Skills,Internal,Failed,983.35,5,5,4
EMP0144,11-Dec-20,28-Aug-65,61,5,13-Jul-22,01-Aug-25,Sales,Sales Representative,Yes,Rarely,Yes,Female,Married,Human Resources,4,45699,6,10,Technical Skills,External,Passed,951.69,1,3,4
EMP0145,28-Jun-24,05-Dec-01,25,1,24-May-25,04-Mar-26,Sales,Sales Manager,No,Frequently,No,Male,Married,Human Resources,4,82929,5,10,Leadership Development,Internal,Passed,975.67,1,4,3
EMP0146,02-Oct-19,18-Apr-71,55,6,06-May-24,01-Mar-25,Sales,Area Sales Manager,No,Frequently,No,Male,Married,Life Sciences,3,30000,5,6,Technical Skills,External,Passed,956.59,4,4,4
EMP0147,06-Jul-19,16-Nov-84,42,6,14-Feb-23,24-Sep-24,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Married,Human Resources,4,88748,5,17,Customer Service,External,Passed,106.89,4,3,2
EMP0148,28-Dec-21,11-Jul-71,55,4,11-Aug-22,19-Dec-25,Research & Development,Research Scientist,Yes,Frequently,Yes,Female,Married,Technical Degree,4,75424,1,26,Project Management,External,Completed,766.98,3,4,4
EMP0149,13-Dec-23,18-Aug-93,33,2,20-Mar-24,14-Oct-24,Sales,Sales Manager,No,Rarely,No,Female,Divorced,Human Resources,3,91323,4,26,Communication Skills,Internal,Failed,344.74,4,3,5
EMP0150,18-May-23,12-Sep-83,43,3,23-Apr-26,07-Apr-26,Sales,Sales Representative,No,Frequently,No,Male,Widowed,Life Sciences,4,61028,7,19,Leadership Development,External,Passed,734.52,5,3,1
EMP0151,28-Oct-24,22-Dec-61,65,1,04-Jan-25,23-Feb-26,Human Resources,HR Manager,No,Rarely,Yes,Female,Married,Life Sciences,2,30000,2,2,Project Management,Internal,Failed,982.55,2,2,4
EMP0152,15-Feb-25,09-Dec-63,63,1,09-Mar-25,15-Feb-26,Sales,Sales Executive,Yes,Rarely,No,Female,Widowed,Marketing,4,73607,2,4,Communication Skills,External,Passed,135.42,2,4,4
EMP0153,18-Sep-17,07-Aug-65,61,8,03-Mar-19,18-Jan-25,Sales,Area Sales Manager,No,Travel,No,Female,Married,Life Sciences,5,90493,5,18,Communication Skills,Internal,Completed,610.29,2,4,3
EMP0154,23-Jul-20,18-May-89,37,5,24-Jul-22,10-Oct-24,Research & Development,Research Scientist,No,Rarely,Yes,Male,Married,Technical Degree,4,83494,3,27,Customer Service,Internal,Passed,761.46,4,3,3
EMP0155,15-Jan-20,10-Apr-85,41,6,22-May-20,19-Sep-24,Human Resources,HR Generalist,No,Frequently,No,Female,Married,Other,5,51746,1,29,Technical Skills,External,Completed,328.02,3,4,3
EMP0156,08-Jun-16,07-Dec-86,40,10,13-Sep-18,29-Oct-25,Sales,Sales Manager,No,Rarely,No,Female,Single,Marketing,4,66735,6,21,Technical Skills,Internal,Failed,302.61,5,2,3
EMP0157,01-Aug-22,16-Jun-73,53,3,08-Mar-23,08-Apr-26,Research & Development,Manufacturing Director,No,Rarely,No,Female,Single,Human Resources,3,54343,6,4,Project Management,External,Failed,154.31,4,5,2
EMP0158,22-Jun-15,26-Sep-82,44,10,30-Nov-20,16-Nov-25,Research & Development,Research Director,No,Rarely,No,Male,Single,Life Sciences,4,48614,7,6,Customer Service,Internal,Completed,184.53,3,4,3
EMP0159,29-Feb-20,04-May-87,39,6,23-Apr-22,01-Apr-25,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Life Sciences,4,84107,4,14,Communication Skills,External,Incomplete,691.07,2,3,3
EMP0160,10-Dec-19,18-Nov-68,58,6,17-Jan-21,01-Jul-25,Research & Development,Research Director,No,Rarely,No,Male,Married,Life Sciences,3,41049,5,7,Customer Service,External,Incomplete,554.69,4,2,5
EMP0161,28-Feb-15,27-Jul-80,46,11,15-Nov-15,17-Jul-24,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Medical,2,47123,3,12,Customer Service,Internal,Failed,127.07,3,2,5
EMP0162,04-Aug-16,10-Mar-82,44,9,29-Dec-22,26-Apr-25,Research & Development,Research Scientist,No,Rarely,No,Male,Widowed,Other,4,42919,5,2,Project Management,External,Passed,972.7,5,5,4
EMP0163,27-Apr-16,23-May-02,24,10,08-Jul-23,14-Jul-25,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Life Sciences,2,35195,3,18,Technical Skills,External,Incomplete,690.44,3,4,4
EMP0164,19-Feb-20,15-Jun-99,27,6,28-Jun-24,08-Feb-26,Research & Development,Research Scientist,Yes,Travel,Yes,Female,Married,Technical Degree,2,67928,2,24,Customer Service,External,Passed,563.92,3,4,3
EMP0165,06-Jul-16,24-May-63,63,9,21-Nov-23,11-Jul-24,Sales,Sales Representative,No,Travel,Yes,Female,Single,Marketing,4,88230,3,13,Customer Service,Internal,Completed,345.45,4,2,4
EMP0166,15-Sep-15,07-Apr-74,52,10,13-Mar-21,30-Oct-24,Research & Development,Research Scientist,No,Rarely,No,Female,Single,Other,3,61302,2,13,Customer Service,External,Completed,692.29,2,4,3
EMP0167,30-May-22,18-May-70,56,4,10-May-25,30-Nov-24,Sales,Sales Executive,No,Frequently,No,Female,Married,Life Sciences,5,34885,2,25,Leadership Development,Internal,Incomplete,427.75,4,5,4
EMP0168,03-Aug-16,04-Mar-87,39,9,02-Aug-23,22-Jan-26,Sales,Sales Representative,Yes,Rarely,Yes,Male,Married,Medical,3,81798,1,5,Customer Service,Internal,Incomplete,732.24,1,3,5
EMP0169,03-May-20,19-Dec-65,61,6,17-Mar-23,17-Jul-25,Sales,Sales Executive,Yes,Rarely,Yes,Male,Married,Life Sciences,4,98714,7,7,Customer Service,Internal,Passed,714.31,4,4,3
EMP0170,31-Mar-21,02-Apr-89,37,5,09-Jul-21,05-Nov-25,Research & Development,Manufacturing Director,No,Frequently,No,Male,Single,Marketing,4,52075,3,29,Communication Skills,External,Failed,183.47,4,5,4
EMP0171,20-Nov-25,08-Sep-62,64,0,21-Feb-26,26-Apr-26,Research & Development,Research Director,No,Travel,Yes,Male,Married,Medical,4,55428,4,12,Leadership Development,External,Passed,918.33,4,4,4
EMP0172,22-Oct-19,02-Apr-64,62,6,13-Apr-22,12-Oct-24,Sales,Sales Manager,Yes,Rarely,Yes,Female,Single,Other,3,75313,4,25,Customer Service,Internal,Passed,538.28,4,1,5
EMP0173,19-Dec-17,11-Jul-98,28,8,04-Oct-24,16-Dec-25,Research & Development,Research Scientist,No,Frequently,No,Female,Single,Technical Degree,5,97437,3,14,Customer Service,External,Failed,453.65,1,3,3
EMP0174,08-Aug-25,22-Feb-74,52,0,13-Sep-25,03-Jul-25,Sales,Sales Executive,No,Rarely,No,Male,Single,Technical Degree,4,54603,7,1,Project Management,External,Passed,959.92,3,2,3
EMP0175,13-Jun-20,18-Jan-96,30,5,05-Aug-20,08-Apr-26,Research & Development,Research Director,No,Travel,No,Male,Single,Technical Degree,5,38351,1,24,Project Management,Internal,Completed,494.39,3,5,5
EMP0176,10-Aug-25,21-Jul-94,32,0,24-Nov-25,08-Feb-26,Sales,Sales Executive,No,Rarely,No,Female,Single,Life Sciences,3,77628,4,10,Leadership Development,External,Incomplete,749.1,3,4,2
EMP0177,17-Feb-24,21-Aug-74,52,2,19-Dec-25,04-Sep-25,Research & Development,Laboratory Technician,Yes,Rarely,No,Male,Single,Marketing,2,80981,5,26,Communication Skills,Internal,Failed,689.62,5,5,4
EMP0178,09-Apr-19,11-May-92,34,7,11-Oct-24,18-Jan-26,Research & Development,Research Scientist,No,Rarely,Yes,Male,Widowed,Other,4,65122,4,25,Leadership Development,Internal,Passed,248.63,2,1,5
EMP0179,11-Feb-17,02-Nov-86,40,9,04-Jan-18,12-Apr-25,Human Resources,HR Generalist,No,Rarely,No,Male,Single,Human Resources,1,53837,1,9,Leadership Development,Internal,Completed,992.03,4,3,5
EMP0180,05-Mar-17,19-Nov-99,27,9,04-Jun-22,21-Dec-25,Sales,Sales Representative,No,Rarely,No,Male,Single,Other,4,84887,2,10,Project Management,External,Incomplete,517.24,3,2,1
EMP0181,01-Sep-24,24-Sep-90,36,1,02-Nov-24,28-Jun-24,Sales,Sales Representative,No,Travel,No,Female,Single,Human Resources,3,75560,2,7,Project Management,External,Completed,455.3,4,3,3
EMP0182,12-Dec-22,14-Mar-02,24,3,20-Dec-24,29-May-25,Sales,Sales Manager,No,Rarely,Yes,Female,Married,Life Sciences,4,49631,2,16,Communication Skills,Internal,Failed,927.65,4,2,3
EMP0183,01-Jul-24,27-Jan-93,33,1,23-Jan-26,22-Nov-24,Human Resources,HR Generalist,No,Rarely,No,Male,Single,Medical,5,65981,1,28,Customer Service,Internal,Incomplete,576.31,2,3,4
EMP0184,21-Mar-24,06-Aug-79,47,2,21-Apr-26,25-Dec-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Divorced,Life Sciences,4,37965,2,28,Communication Skills,External,Passed,734.57,4,5,4
EMP0185,22-Jun-25,01-Jan-86,40,0,20-Jan-26,19-Mar-25,Sales,Area Sales Manager,No,Rarely,No,Male,Widowed,Medical,5,78717,7,12,Customer Service,External,Incomplete,861.62,1,2,5
EMP0186,19-Mar-16,20-Oct-85,41,10,07-Jun-25,05-Oct-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Life Sciences,4,59755,2,12,Technical Skills,External,Incomplete,311.94,3,4,4
EMP0187,17-Mar-17,10-Jun-98,28,9,06-May-21,24-Oct-24,Research & Development,Research Director,No,Rarely,Yes,Female,Married,Marketing,4,56285,1,26,Project Management,External,Incomplete,252.52,4,5,4
EMP0188,11-May-16,18-Nov-75,51,10,07-Apr-25,01-May-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Single,Technical Degree,5,64342,5,19,Technical Skills,External,Passed,161.66,2,5,4
EMP0189,12-Jan-24,05-Aug-71,55,2,06-Jan-26,26-Jan-26,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Married,Other,5,65806,4,29,Technical Skills,External,Incomplete,907.42,4,3,2
EMP0190,11-Aug-22,09-Aug-72,54,3,08-Dec-22,01-Mar-26,Sales,Sales Executive,Yes,Rarely,No,Female,Married,Human Resources,4,82898,1,13,Project Management,External,Failed,280.33,2,5,3
EMP0191,14-Jun-17,11-Feb-92,34,8,14-May-24,02-Sep-24,Sales,Sales Executive,No,Frequently,No,Male,Single,Other,3,76821,1,21,Technical Skills,Internal,Failed,376.98,4,3,3
EMP0192,29-Jul-20,15-Dec-94,32,5,22-Jul-23,22-Sep-24,Research & Development,Manufacturing Director,No,Travel,Yes,Male,Single,Life Sciences,4,61871,3,29,Leadership Development,External,Completed,357.23,3,3,5
EMP0193,19-Apr-19,23-May-63,63,7,24-Mar-25,22-May-25,Human Resources,HR Generalist,No,Rarely,Yes,Male,Married,Life Sciences,3,80273,2,18,Customer Service,Internal,Passed,374.13,4,5,4
EMP0194,08-Apr-19,24-Jan-93,33,7,21-Sep-19,01-Jan-26,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Technical Degree,4,73014,6,27,Communication Skills,Internal,Passed,701.26,5,4,3
EMP0195,23-Jan-25,19-May-83,43,1,02-Feb-26,26-May-26,Sales,Sales Executive,No,Rarely,Yes,Male,Single,Medical,4,56468,5,26,Project Management,Internal,Completed,958.7,3,5,4
EMP0196,22-Feb-18,06-Apr-61,65,8,07-Dec-18,29-Jan-25,Sales,Area Sales Manager,No,Rarely,Yes,Male,Married,Medical,5,62505,6,3,Leadership Development,External,Completed,396.51,2,5,3
EMP0197,18-Jun-24,13-Nov-65,61,1,25-Apr-25,21-Mar-26,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Medical,5,62035,3,26,Communication Skills,External,Completed,466.88,5,3,3
EMP0198,12-Feb-19,11-Sep-77,49,7,28-Dec-19,05-Jun-26,Research & Development,Research Scientist,No,Rarely,No,Female,Divorced,Medical,4,75105,5,7,Communication Skills,External,Passed,794.03,2,4,5
EMP0199,31-Mar-21,22-Jul-99,27,5,16-Jun-22,04-Jun-26,Research & Development,Research Scientist,Yes,Rarely,Yes,Male,Single,Technical Degree,1,57659,2,1,Communication Skills,Internal,Completed,489.1,4,3,5
EMP0200,17-May-25,05-Mar-98,28,1,06-Feb-26,10-Dec-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Married,Marketing,5,57191,6,3,Technical Skills,External,Passed,933.44,5,4,2
EMP0201,08-Aug-20,08-Jun-74,52,5,09-Sep-21,12-Mar-26,Research & Development,Research Director,No,Rarely,No,Male,Married,Technical Degree,3,104375,2,21,Technical Skills,Internal,Completed,552.9,4,2,4
EMP0202,09-Sep-16,13-May-04,22,9,28-Oct-17,18-Jun-24,Sales,Sales Representative,No,Frequently,Yes,Male,Single,Technical Degree,4,83794,2,27,Technical Skills,External,Passed,412.96,2,3,4
EMP0203,09-Dec-24,25-Aug-89,37,1,02-Aug-25,13-Aug-24,Sales,Area Sales Manager,No,Travel,Yes,Male,Married,Marketing,1,49787,4,14,Technical Skills,Internal,Completed,974.42,2,5,3
EMP0204,13-Mar-17,10-Jun-87,39,9,27-Feb-23,12-Oct-24,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Medical,3,76418,5,4,Leadership Development,External,Failed,483.2,3,5,4
EMP0205,19-Feb-16,19-Dec-67,59,10,15-Jun-20,25-Aug-25,Research & Development,Research Director,No,Rarely,No,Male,Widowed,Life Sciences,5,67367,5,19,Technical Skills,External,Incomplete,308.06,3,4,3
EMP0206,01-May-15,21-May-04,22,11,15-Jun-17,11-Apr-25,Sales,Sales Executive,Yes,Frequently,Yes,Female,Single,Medical,2,72831,3,22,Project Management,External,Failed,259.93,2,4,1
EMP0207,03-Feb-17,08-Dec-81,45,9,05-Apr-19,01-Jul-24,Sales,Sales Representative,No,Travel,No,Male,Married,Human Resources,4,67746,1,28,Communication Skills,External,Failed,995.66,4,4,3
EMP0208,20-Apr-20,04-Nov-01,25,6,15-Mar-26,09-Feb-25,Research & Development,Research Director,No,Rarely,No,Male,Married,Human Resources,3,88792,2,6,Leadership Development,External,Passed,777.69,3,4,3
EMP0209,24-Sep-18,06-May-75,51,7,04-Feb-26,03-Jul-24,Sales,Area Sales Manager,No,Rarely,No,Male,Widowed,Technical Degree,5,71912,2,20,Technical Skills,Internal,Completed,467.79,5,5,1
EMP0210,12-Feb-24,17-Nov-79,47,2,23-Oct-24,02-Feb-26,Sales,Sales Representative,No,Rarely,No,Male,Single,Medical,5,63758,6,9,Communication Skills,External,Failed,843.73,5,2,3
EMP0211,22-Nov-25,04-Dec-85,41,0,16-Apr-26,12-Nov-25,Research & Development,Research Scientist,No,Rarely,No,Male,Widowed,Technical Degree,3,85843,3,11,Leadership Development,External,Passed,592.13,5,3,4
EMP0212,18-Oct-25,12-May-64,62,0,27-Mar-26,16-Jan-26,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Divorced,Technical Degree,2,69665,5,22,Communication Skills,External,Failed,385.65,3,5,4
EMP0213,18-Oct-19,08-Apr-65,61,6,19-Oct-21,25-Aug-24,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Single,Marketing,4,67429,4,15,Leadership Development,Internal,Completed,769.05,4,5,3
EMP0214,30-Dec-23,05-Aug-96,30,2,23-Jul-25,07-Sep-25,Sales,Area Sales Manager,No,Rarely,No,Male,Divorced,Technical Degree,3,71280,5,9,Customer Service,External,Passed,771.31,3,4,3
EMP0215,25-Apr-16,20-Dec-75,51,10,18-Sep-24,23-Dec-24,Research & Development,Research Scientist,No,Rarely,No,Female,Widowed,Marketing,4,63127,4,29,Leadership Development,Internal,Passed,550.15,3,2,3
EMP0216,10-Sep-18,23-Jul-81,45,7,13-Dec-24,07-Mar-25,Sales,Area Sales Manager,Yes,Frequently,Yes,Female,Single,Technical Degree,1,65184,4,11,Technical Skills,Internal,Failed,140.64,4,5,5
EMP0217,02-Jul-23,25-Aug-69,57,2,29-Oct-25,16-Apr-25,Sales,Sales Manager,No,Rarely,No,Male,Married,Human Resources,2,53266,5,26,Communication Skills,External,Completed,169.32,5,4,3
EMP0218,18-Jan-15,27-Nov-70,56,11,31-May-17,10-Oct-25,Research & Development,Manufacturing Director,Yes,Rarely,No,Female,Married,Life Sciences,4,49976,6,10,Communication Skills,External,Passed,809.87,1,4,5
EMP0219,04-Oct-23,22-Apr-91,35,2,26-Nov-25,15-Dec-25,Research & Development,Research Scientist,No,Rarely,No,Male,Single,Human Resources,3,45028,2,2,Communication Skills,Internal,Incomplete,841.13,3,4,4
EMP0220,12-Dec-20,17-Feb-66,60,5,11-Jul-24,24-Sep-24,Research & Development,Manufacturing Director,No,Rarely,No,Male,Single,Life Sciences,5,37160,4,22,Project Management,External,Incomplete,710.46,2,3,5
EMP0221,16-Mar-25,23-Sep-76,50,1,05-Jan-26,03-Jul-24,Research & Development,Laboratory Technician,No,Travel,No,Female,Single,Life Sciences,2,47405,6,14,Project Management,Internal,Passed,855.16,4,1,4
EMP0222,25-May-21,19-Feb-81,45,5,28-May-23,04-May-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Single,Other,3,61514,3,4,Technical Skills,External,Passed,747.54,5,4,3
EMP0223,27-Jun-24,27-Jan-97,29,1,18-May-26,09-Oct-24,Sales,Sales Executive,No,Rarely,Yes,Female,Married,Other,5,67062,3,2,Customer Service,External,Completed,907.24,1,2,4
EMP0224,30-Nov-25,07-Sep-69,57,0,27-Mar-26,09-Dec-25,Research & Development,Research Director,No,Rarely,No,Male,Single,Life Sciences,4,59574,4,5,Project Management,External,Incomplete,235.36,3,2,4
EMP0225,22-Jun-18,05-Sep-68,58,7,08-May-26,16-Jan-25,Sales,Sales Executive,No,Rarely,Yes,Male,Divorced,Marketing,4,30000,2,14,Leadership Development,External,Completed,448.97,5,3,4
EMP0226,05-Apr-19,28-Jun-94,32,7,18-Jan-24,23-Sep-24,Sales,Area Sales Manager,No,Travel,No,Male,Married,Life Sciences,3,96491,4,15,Technical Skills,Internal,Failed,517.7,3,3,4
EMP0227,27-Aug-21,04-Aug-71,55,4,28-Mar-22,13-Mar-26,Human Resources,HR Manager,Yes,Rarely,Yes,Male,Single,Marketing,4,86729,3,19,Customer Service,Internal,Passed,367.9,4,3,1
EMP0228,19-Nov-19,23-Apr-61,65,6,02-Oct-21,07-Sep-24,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Human Resources,4,73915,7,6,Leadership Development,External,Failed,752.83,2,2,4
EMP0229,24-Apr-16,03-Aug-67,59,10,13-Mar-25,07-Aug-25,Research & Development,Research Director,Yes,Rarely,No,Male,Married,Other,3,103149,3,27,Communication Skills,Internal,Failed,921.19,3,5,5
EMP0230,14-May-16,26-Aug-72,54,10,22-May-18,20-Jun-25,Research & Development,Laboratory Technician,No,Rarely,No,Female,Widowed,Technical Degree,5,45452,5,15,Project Management,External,Passed,471.23,4,2,5
EMP0231,13-Jan-22,05-Aug-01,25,4,12-Feb-25,09-Apr-25,Research & Development,Laboratory Technician,No,Frequently,No,Female,Single,Marketing,4,102752,7,14,Leadership Development,External,Failed,947.39,4,3,4
EMP0232,13-Apr-16,15-Jul-72,54,10,13-Oct-20,07-Jun-26,Research & Development,Laboratory Technician,No,Frequently,No,Male,Single,Technical Degree,3,45695,2,8,Customer Service,Internal,Passed,565.09,3,3,1
EMP0233,15-Feb-16,18-Jan-68,58,10,13-Oct-21,17-Nov-24,Research & Development,Research Director,No,Rarely,No,Male,Widowed,Medical,4,69774,5,20,Technical Skills,External,Failed,570.26,3,5,2
EMP0234,10-Sep-25,26-Nov-75,51,0,01-Mar-26,13-Oct-25,Research & Development,Manufacturing Director,No,Rarely,No,Male,Widowed,Other,4,39523,7,12,Leadership Development,Internal,Passed,640.2,3,3,5
EMP0235,12-Apr-26,01-Dec-85,41,0,24-May-26,27-Nov-25,Sales,Sales Executive,No,Frequently,No,Male,Married,Other,3,65293,6,4,Technical Skills,Internal,Passed,341.5,4,2,5
EMP0236,13-Jul-18,27-May-79,47,7,20-Apr-20,11-Feb-26,Research & Development,Laboratory Technician,No,Travel,No,Female,Married,Technical Degree,4,72723,7,21,Communication Skills,Internal,Incomplete,445.02,5,1,5
